"id","eventTime","serverId","map","playerId","message_mode","message"
1308558,"2023-10-12 11:25:39",4,ctf_crasher,67668,1,the timer and point cap
1308559,"2023-10-12 11:25:39",4,ctf_crasher,67668,1,resets
1308560,"2023-10-12 11:25:44",4,ctf_crasher,81665,1,ghost fort matches go for like 2 hours
1308561,"2023-10-12 11:25:47",4,ctf_crasher,67668,1,"2 vac counters"
1308562,"2023-10-12 11:25:47",4,ctf_crasher,67668,1,any
1308563,"2023-10-12 11:25:56",4,ctf_crasher,2,1,!seed
1308564,"2023-10-12 11:26:22",4,ctf_crasher,52846,1,no backstab on big bois?
1308565,"2023-10-12 11:26:22",4,ctf_crasher,9434,1,it seems like it
1308566,"2023-10-12 11:26:45",4,ctf_crasher,9434,1,i tried but it didn't work. maybe their hitbox is fucked or something
1308567,"2023-10-12 11:27:09",4,ctf_crasher,70988,1,giants have no_backstab
1308568,"2023-10-12 11:28:09",4,ctf_crasher,81665,1,nu uh
1308569,"2023-10-12 11:28:16",4,ctf_crasher,67668,1,im getting the pistol
1308570,"2023-10-12 11:28:19",4,ctf_crasher,81665,1,no
1308571,"2023-10-12 11:28:35",4,ctf_crasher,81665,1,tplz
1308572,"2023-10-12 11:28:35",4,ctf_crasher,67668,1,lugermorph
1308573,"2023-10-12 11:28:35",4,ctf_crasher,70988,1,least annoying scout
1308574,"2023-10-12 11:29:16",4,ctf_crasher,81665,1,geeps pumpkin fly
1308575,"2023-10-12 11:29:20",4,ctf_crasher,78482,1,fucking lagged
1308576,"2023-10-12 11:30:46",4,ctf_crasher,70988,1,any vacc medic should close the game
1308577,"2023-10-12 11:32:05",4,ctf_crasher,256,1,this game is always so one sided
1308578,"2023-10-12 11:32:14",4,ctf_crasher,78482,1,mostly this mode
1308579,"2023-10-12 11:33:03",4,ctf_crasher,52846,1,lol alp
1308580,"2023-10-12 11:33:32",4,ctf_crasher,256,1,akakez might not be legit
1308581,"2023-10-12 11:33:36",4,ctf_crasher,81665,1,lmfao
1308582,"2023-10-12 11:33:37",4,ctf_crasher,67668,1,THAT HIT YOUR LEG
1308583,"2023-10-12 11:33:38",4,ctf_crasher,67668,1,HOW DID YOU TAKE NO DMG
1308584,"2023-10-12 11:33:42",4,ctf_crasher,67668,1,ITS ON YOUR LEG
1308585,"2023-10-12 11:33:42",4,ctf_crasher,67668,1,???
1311753,"2023-10-28 13:07:11",11,workshop/pl_calamity_mm_b5a.ugc2897811023,25413,2,Sniper!
1326261,"2024-01-04 10:52:58",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,jfc
1326260,"2024-01-04 10:52:31",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,I asked what's with it
1326259,"2024-01-04 10:52:26",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,no
1326257,"2024-01-04 10:51:40",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,what's with the sniper spam
1326258,"2024-01-04 10:52:26",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70657,1,did you really complain about sniper spam
1326254,"2024-01-04 10:49:37",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,i can't contest 200% charge rate
1326255,"2024-01-04 10:49:46",11,workshop/pl_calamity_mm_b5a.ugc2897811023,87122,1,GYAH
1326256,"2024-01-04 10:51:39",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,??
1326253,"2024-01-04 10:48:29",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,and pain
1326252,"2024-01-04 10:48:19",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,bazaar is pure agony
1326251,"2024-01-04 10:48:19",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,i still haven't used bazaar
1326249,"2024-01-04 10:48:14",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,that one needs a nerf
1326247,"2024-01-04 10:48:09",11,workshop/pl_calamity_mm_b5a.ugc2897811023,223,1,or whatever the time is with bazaar
1326250,"2024-01-04 10:48:19",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,like
1326248,"2024-01-04 10:48:14",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,don't pierce med shield
1326246,"2024-01-04 10:48:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,223,1,i'd rather take bleed damage over 450hs every second :D
1326243,"2024-01-04 10:48:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,i dunno what to tell you
1326245,"2024-01-04 10:48:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,also i hate that a majority of 'piercing' weapons
1326244,"2024-01-04 10:48:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,huntsman is now invalid
1326241,"2024-01-04 10:48:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,instead of 15
1326242,"2024-01-04 10:48:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,ranged perma bleed is bs
1326236,"2024-01-04 10:47:19",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,huntsman is a good alternative to stock
1326237,"2024-01-04 10:47:24",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,i like machina for dps in this
1326238,"2024-01-04 10:47:53",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,but i miss huntsman
1326239,"2024-01-04 10:47:55",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,nah
1326240,"2024-01-04 10:47:55",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,should've just nerfed it to 5s of bleed
1325338,"2024-01-01 09:57:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78412,2,!cr
1325337,"2024-01-01 09:57:00",11,workshop/pl_calamity_mm_b5a.ugc2897811023,87233,1,i gottam
1325336,"2024-01-01 09:57:00",11,workshop/pl_calamity_mm_b5a.ugc2897811023,2,1,he has very bad range
1325323,"2024-01-01 09:48:41",11,workshop/pl_calamity_mm_b5a.ugc2897811023,86405,1,!join
1325324,"2024-01-01 09:49:40",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78412,1,!cr
1325325,"2024-01-01 09:49:53",11,workshop/pl_calamity_mm_b5a.ugc2897811023,87233,1,my pc sounds like a helicopter
1325326,"2024-01-01 09:49:57",11,workshop/pl_calamity_mm_b5a.ugc2897811023,67668,1,of course
1325327,"2024-01-01 09:49:57",11,workshop/pl_calamity_mm_b5a.ugc2897811023,71017,2,!cr
1325328,"2024-01-01 09:51:18",11,workshop/pl_calamity_mm_b5a.ugc2897811023,67668,2, we need countersniper
1325329,"2024-01-01 09:51:33",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78412,1,!cr
1325330,"2024-01-01 09:51:44",11,workshop/pl_calamity_mm_b5a.ugc2897811023,71017,2,!cr
1325331,"2024-01-01 09:53:31",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78412,2,!cr
1325332,"2024-01-01 09:54:52",11,workshop/pl_calamity_mm_b5a.ugc2897811023,71017,2,!cr
1325333,"2024-01-01 09:54:52",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,ugh
1325334,"2024-01-01 09:55:43",11,workshop/pl_calamity_mm_b5a.ugc2897811023,71017,2,!cr
1325335,"2024-01-01 09:56:49",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,don't you think that grenade spam bot may be a bit overtuned
1326234,"2024-01-04 10:47:18",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,I prefer huntsman / stock over it
1326235,"2024-01-04 10:47:19",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,"hell, even heatmaker or machina"
1326233,"2024-01-04 10:46:42",11,workshop/pl_calamity_mm_b5a.ugc2897811023,223,1,"people weren't fond of flinching. but huntsman is pointless now, yeah."
1326232,"2024-01-04 10:46:42",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,yeah I hate the classic
1326230,"2024-01-04 10:46:33",11,workshop/pl_calamity_mm_b5a.ugc2897811023,11529,2,Sniper!
1326231,"2024-01-04 10:46:41",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,why'd I get that
1326229,"2024-01-04 10:46:26",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,what
1326224,"2024-01-04 10:46:13",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,i miss huntsman bleed
1326225,"2024-01-04 10:46:13",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70657,1,no
1326226,"2024-01-04 10:46:13",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70988,1,no
1326227,"2024-01-04 10:46:25",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70739,1,hates the classic > uses the classic
1326228,"2024-01-04 10:46:25",11,workshop/pl_calamity_mm_b5a.ugc2897811023,11529,2,Sniper!
1326223,"2024-01-04 10:44:58",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,2,well that was a roll
1326222,"2024-01-04 10:41:10",11,workshop/pl_mannhattan_rc1c.ugc2820231221,11529,1,force the meme to become the meta
1326221,"2024-01-04 10:41:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,TRUE
1326220,"2024-01-04 10:41:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,223,1,meme over meta
1326217,"2024-01-04 10:39:31",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,!cr
1326218,"2024-01-04 10:40:31",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,wrangled minis
1326219,"2024-01-04 10:40:34",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,you deserve a special spot in hell
1326214,"2024-01-04 10:38:49",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,oh ya
1326215,"2024-01-04 10:38:51",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,"3 bot"
1326216,"2024-01-04 10:39:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,223,1,"yeah, 2:1, we lose now :D"
1326210,"2024-01-04 10:36:48",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,2,I have an idea
1326211,"2024-01-04 10:36:56",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,2,go to spawn
1326212,"2024-01-04 10:38:43",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,it definitely isn't intentional
1326213,"2024-01-04 10:38:47",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,to give 20 hp to scout
1326208,"2024-01-04 10:33:23",11,workshop/pl_mannhattan_rc1c.ugc2820231221,87236,1,w
1326209,"2024-01-04 10:35:28",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,hi enigmus
1326207,"2024-01-04 10:32:56",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,everything has a way of dealing with him
1326206,"2024-01-04 10:32:26",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,like actually sucks
1326204,"2024-01-04 10:31:57",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,lmao
1326205,"2024-01-04 10:32:00",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,this boss sucks now
1326203,"2024-01-04 10:31:50",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,bs
1326199,"2024-01-04 10:31:23",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,?\
1326200,"2024-01-04 10:31:24",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,how'd youl ive
1326201,"2024-01-04 10:31:26",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,live
1326202,"2024-01-04 10:31:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,melee
1326198,"2024-01-04 10:31:16",11,workshop/pl_mannhattan_rc1c.ugc2820231221,87236,1,ok
1326197,"2024-01-04 10:31:07",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,?
1326190,"2024-01-04 10:29:52",11,workshop/pl_mannhattan_rc1c.ugc2820231221,11529,1,sensei demo and his scout pupils
1326191,"2024-01-04 10:29:58",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,!cr
1326192,"2024-01-04 10:30:26",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,penis scout vs sexton
1326193,"2024-01-04 10:30:45",11,workshop/pl_mannhattan_rc1c.ugc2820231221,87236,1,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
1326194,"2024-01-04 10:31:07",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,fuck
1326195,"2024-01-04 10:31:07",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,me
1326196,"2024-01-04 10:31:07",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,that scared me
1326187,"2024-01-04 10:28:47",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,you gotta dumb it down for me
1326188,"2024-01-04 10:29:13",11,workshop/pl_mannhattan_rc1c.ugc2820231221,87236,1,bzemiwae VBGUQEHIFS BDHVC JJXCV EQWHH8VVBAHFNWENS BCNO ESUBJ0V HWNSPF NEwfoj 
1326189,"2024-01-04 10:29:44",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,"4 min to seed"
1326186,"2024-01-04 10:28:47",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,we have a large roster
1326185,"2024-01-04 10:28:47",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,something bot
1326182,"2024-01-04 10:28:04",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,felt similar with uh
1326183,"2024-01-04 10:28:25",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,what was he called
1326184,"2024-01-04 10:28:25",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,the one I played a fuckton
1326180,"2024-01-04 10:27:44",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,good
1326181,"2024-01-04 10:27:55",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,thats how bad i got el maxo butchered
1326179,"2024-01-04 10:27:38",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,half zatochi heals more than el maxos rocket launcher does damage
1326170,"2024-01-04 10:24:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,again
1326171,"2024-01-04 10:24:40",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,i know
1326172,"2024-01-04 10:24:42",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,life is miserable
1326173,"2024-01-04 10:25:15",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,"4.6 seconds or whatever"
1326174,"2024-01-04 10:25:17",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,just to leap
1326175,"2024-01-04 10:26:54",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,!fp
1326176,"2024-01-04 10:27:27",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,btw
1326177,"2024-01-04 10:27:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,god damn this air control sucks
1326178,"2024-01-04 10:27:32",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,!cr
1326168,"2024-01-04 10:24:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,tonk
1326169,"2024-01-04 10:24:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,bearded got fucking gutted
1326166,"2024-01-04 10:24:15",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,"100%"
1326167,"2024-01-04 10:24:24",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,so.
1326165,"2024-01-04 10:24:15",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,a real subclass
1326164,"2024-01-04 10:23:21",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,i don't play paid robots frequently
1326163,"2024-01-04 10:22:58",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,i mean ham and I agree all the new ones besides stickler are lackluster
1326161,"2024-01-04 10:22:38",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,i can give you an opinion
1326162,"2024-01-04 10:22:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,stickler-
1326160,"2024-01-04 10:22:36",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,if you give me time and a list of which 'new' robots are lackluster
1326158,"2024-01-04 10:22:02",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,sup
1326159,"2024-01-04 10:22:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,depends which ones
1326157,"2024-01-04 10:21:59",11,workshop/pl_mannhattan_rc1c.ugc2820231221,87236,1,hello
1326155,"2024-01-04 10:21:59",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,yeah no the hitscan stun is the worst thing
1326156,"2024-01-04 10:21:59",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,do you feel that the new bots are lackluster?
1326154,"2024-01-04 10:21:59",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,thats my name
1326153,"2024-01-04 10:21:51",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,rgb
1326152,"2024-01-04 10:21:33",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,each to their own
1326151,"2024-01-04 10:21:27",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,and the design of ranged stun
1326150,"2024-01-04 10:21:25",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,"I personally just despise the classic, lol"
1326149,"2024-01-04 10:21:24",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,it's hitstun
1326147,"2024-01-04 10:21:22",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,it's like dealing with airblast
1326148,"2024-01-04 10:21:24",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,you physically can't move out of it
1326146,"2024-01-04 10:21:21",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,2,do you see me crouch
1326145,"2024-01-04 10:21:14",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,i h8 the kb sniper
1326144,"2024-01-04 10:21:14",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,2,wait
1326143,"2024-01-04 10:21:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,so bad
1326142,"2024-01-04 10:21:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,he just sucks
1326141,"2024-01-04 10:21:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,OH NO THE BOYKISSER ROBOTS
1326140,"2024-01-04 10:21:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,skeeter needs removal imo
1326139,"2024-01-04 10:21:06",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,hence why jbird and crit on kill sniper are good
1326138,"2024-01-04 10:20:41",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,snipers need some aoe tools
1326137,"2024-01-04 10:20:38",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,or just straight up removal
1326136,"2024-01-04 10:20:17",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739,1,some need some redesigning
1326135,"2024-01-04 10:20:15",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,"more specifically Huntsbot, Skeeter and Hitbot "
1326134,"2024-01-04 10:20:08",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,geeps forgor
1326133,"2024-01-04 10:20:00",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,since they're ass
1326132,"2024-01-04 10:19:57",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,to remove half the snipers
1326131,"2024-01-04 10:19:53",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,what vote?
1326130,"2024-01-04 10:19:44",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,the vote went through
1326129,"2024-01-04 10:19:40",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,I'm surprised none of the snipers got removed
1326128,"2024-01-04 10:19:40",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,hm
1326127,"2024-01-04 10:19:36",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657,1,!join
1326126,"2024-01-04 10:17:50",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,yeah this bot blows
1326123,"2024-01-04 10:17:09",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,why do we have 2 boykissers?
1326124,"2024-01-04 10:17:29",11,workshop/cp_sequoia_rc2d.ugc2710603590,87122,1,x3
1326125,"2024-01-04 10:17:47",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,!join
1326121,"2024-01-04 10:16:31",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,I forgot how fun these used to be when they had jump height
1326122,"2024-01-04 10:17:03",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,wait
1326119,"2024-01-04 10:16:04",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,look
1326120,"2024-01-04 10:16:04",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,I'll stand still
1326118,"2024-01-04 10:16:00",11,workshop/cp_sequoia_rc2d.ugc2710603590,87122,1,u2
1326117,"2024-01-04 10:16:00",11,workshop/cp_sequoia_rc2d.ugc2710603590,87122,1,x3
1326116,"2024-01-04 10:15:59",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,ns
1326114,"2024-01-04 10:15:26",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,hah
1326115,"2024-01-04 10:15:27",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,what is the healing debuff on electric?
1326111,"2024-01-04 10:14:48",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,yeh this smg blows
1326112,"2024-01-04 10:15:00",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,sup
1326113,"2024-01-04 10:15:10",11,workshop/cp_sequoia_rc2d.ugc2710603590,87122,1,-. -
1326105,"2024-01-04 10:13:42",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,like
1326106,"2024-01-04 10:13:50",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,eh we need more seeder players
1326107,"2024-01-04 10:13:54",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,where tf is rgb
1326108,"2024-01-04 10:14:05",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,"7 per fucking bullet"
1326109,"2024-01-04 10:14:07",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,you call this a gun?
1326110,"2024-01-04 10:14:22",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,that's the same as joey
1326104,"2024-01-04 10:13:41",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,is this an smg or an airsoft pistol
1326103,"2024-01-04 10:13:27",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,didn't know
1326102,"2024-01-04 10:13:27",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,he deals 200 dmg on headshot
1326100,"2024-01-04 10:13:22",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,a
1326101,"2024-01-04 10:13:22",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,yeah the same crap
1326098,"2024-01-04 10:11:56",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,kill me
1326099,"2024-01-04 10:12:32",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,check mm disc
1326096,"2024-01-04 10:11:55",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,total shit
1326097,"2024-01-04 10:11:55",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,is his death tip combined with his spawn tip
1326095,"2024-01-04 10:11:47",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,this bot 
1326094,"2024-01-04 10:11:41",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,what.
1326093,"2024-01-04 10:11:29",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,man this shit
1326091,"2024-01-04 10:11:04",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,yeah
1326092,"2024-01-04 10:11:05",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,I aimed above your fkin head
1326090,"2024-01-04 10:11:04",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,l
1326089,"2024-01-04 10:11:04",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,stand stil
1326086,"2024-01-04 10:10:20",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,demoknights
1326087,"2024-01-04 10:10:33",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,like
1326088,"2024-01-04 10:11:00",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,the crosshair is way above the actual fucking hitscan thing
1326084,"2024-01-04 10:10:13",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,unironically
1326085,"2024-01-04 10:10:17",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,this shit offsets your aim so much
1326083,"2024-01-04 10:10:10",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,who the fuck uses third person
1326082,"2024-01-04 10:10:07",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,for measly kills
1326081,"2024-01-04 10:10:01",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,would be useful since he loses everything
1326080,"2024-01-04 10:09:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,eh prob
1326079,"2024-01-04 10:09:45",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,na I'm sure he had HoK
1326078,"2024-01-04 10:09:37",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,what do you think this is
1326034,"2024-01-04 00:14:56",11,workshop/cp_sequoia_rc2d.ugc2710603590,87275,1,/0
1326035,"2024-01-04 09:20:23",11,workshop/pl_borneo_robo_rc1c.ugc2681250323,87277,1,!bot
1326036,"2024-01-04 10:04:17",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,weak to flinching my ass
1326037,"2024-01-04 10:04:47",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,man the bleed is annoying
1326038,"2024-01-04 10:04:51",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,ya think
1326039,"2024-01-04 10:04:57",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,why'd you think I wanted it gone from huntsman
1326040,"2024-01-04 10:04:58",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,"20 fking seconds"
1326041,"2024-01-04 10:05:26",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,on huntsman it was worse
1326042,"2024-01-04 10:05:31",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,because it was ranged
1326043,"2024-01-04 10:05:49",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,ikr
1326044,"2024-01-04 10:05:49",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,also
1326045,"2024-01-04 10:05:49",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,at least with this you have to hit the fucking bot
1326046,"2024-01-04 10:05:55",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657,1,the only 1coin bot:
1326047,"2024-01-04 10:05:58",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,seems about right
1326048,"2024-01-04 10:05:58",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988,1,the only one that sucks
