"id","eventTime","serverId","map","playerId","victimId","actionId","bonus","pos_x","pos_y","pos_z","pos_victim_x","pos_victim_y","pos_victim_z"
3367410,"2023-10-12 12:57:43",4,cp_steel,86282,27049,16,1,719,52,-223,31,-29,-223
3367411,"2023-10-12 12:57:47",4,cp_steel,67668,86277,16,1,563,417,-95,233,-24,-917
3367412,"2023-10-12 12:59:06",4,cp_steel,10345,86285,16,1,1679,-1161,-306,1973,-974,-250
3367413,"2023-10-12 12:59:42",4,cp_steel,225,78412,16,1,-828,762,-223,-406,783,-223
3367414,"2023-10-12 12:59:46",4,cp_steel,52846,256,16,1,1012,764,-159,780,155,-223
3367415,"2023-10-12 13:01:14",4,cp_steel,86285,71017,16,1,1736,2007,-31,1321,339,-58
3367416,"2023-10-12 13:01:27",4,cp_steel,3288,256,16,1,820,346,-166,921,720,-159
3367417,"2023-10-12 13:01:39",4,cp_steel,86287,562,16,1,1776,521,11,1791,728,26
3367418,"2023-10-12 13:01:48",4,cp_steel,562,86287,16,1,1791,728,40,1798,548,11
3367419,"2023-10-12 13:01:49",4,cp_steel,27049,86286,16,1,1572,1069,-159,1112,831,-317
3367420,"2023-10-12 13:02:08",4,cp_steel,67668,9434,16,1,1342,1869,-31,1275,443,-44
3367421,"2023-10-12 13:02:27",4,cp_steel,70739,86287,29,5,,,,,,
3367422,"2023-10-12 13:02:34",4,cp_steel,78412,86286,16,1,1167,1442,-198,1418,1419,-31
3367423,"2023-10-12 13:02:34",4,cp_steel,67668,86286,20,0,,,,,,
3367424,"2023-10-12 13:02:45",4,cp_steel,52846,70739,16,1,1409,253,-66,1734,716,35
3367425,"2023-10-12 13:02:45",4,cp_steel,52846,70739,20,0,,,,,,
3367426,"2023-10-12 13:02:45",4,cp_steel,70739,10345,29,5,,,,,,
3367427,"2023-10-12 13:02:46",4,cp_steel,256,10345,16,1,1727,1595,-31,1623,1306,-159
3367428,"2023-10-12 13:02:47",4,cp_steel,70739,10345,21,0,,,,,,
3367429,"2023-10-12 13:02:52",4,cp_steel,2,3288,21,0,,,,,,
3367430,"2023-10-12 13:02:53",4,cp_steel,78412,52846,723,0,1632,1078,-159,1465,337,15
3367431,"2023-10-12 13:03:10",4,cp_steel,562,52846,16,1,1555,744,-90,1351,-117,-103
3367432,"2023-10-12 13:03:14",4,cp_steel,9434,2,29,5,,,,,,
3367433,"2023-10-12 13:03:15",4,cp_steel,86286,2,16,1,1411,383,-39,984,1064,56
3367434,"2023-10-12 13:03:17",4,cp_steel,223,86287,16,1,1594,1063,-159,2041,-230,-239
3367435,"2023-10-12 13:03:18",4,cp_steel,223,86287,20,0,,,,,,
3367436,"2023-10-12 13:03:19",4,cp_steel,9434,256,29,5,,,,,,
3367437,"2023-10-12 13:03:21",4,cp_steel,78412,10345,83,2,1595,850,-127,1506,474,-19
3367438,"2023-10-12 13:03:23",4,cp_steel,86285,9434,16,1,744,1081,-31,1623,1419,-4
3367439,"2023-10-12 13:03:23",4,cp_steel,86285,9434,21,0,,,,,,
3367440,"2023-10-12 13:03:25",4,cp_steel,3288,27049,16,1,1391,399,-40,1657,1068,-143
3367441,"2023-10-12 13:03:25",4,cp_steel,78412,10345,72,0,1312,739,-134,1137,617,-6
3367442,"2023-10-12 13:03:26",4,cp_steel,78412,10345,83,2,1312,739,-134,1137,617,-6
3367443,"2023-10-12 13:03:46",4,cp_steel,67668,71017,16,1,1350,1613,-24,1141,780,-307
3367444,"2023-10-12 13:03:47",4,cp_steel,3288,86285,16,1,1133,841,-159,745,1235,-31
3367445,"2023-10-12 13:03:49",4,cp_steel,67668,10345,20,0,,,,,,
3367446,"2023-10-12 13:03:51",4,cp_steel,3288,70739,16,1,615,830,-159,717,814,-159
3367447,"2023-10-12 13:03:54",4,cp_steel,78412,86286,16,1,938,808,-327,1112,759,-313
3367448,"2023-10-12 13:04:11",4,cp_steel,67668,9434,16,1,1196,1878,14,1769,1378,-82
3367449,"2023-10-12 13:04:20",4,cp_steel,562,10345,16,1,1646,1742,-31,1464,1889,-31
3367450,"2023-10-12 13:04:20",4,cp_steel,562,10345,21,0,,,,,,
3367451,"2023-10-12 13:04:25",4,cp_steel,78412,86286,16,1,1284,800,-277,1793,782,119
3367452,"2023-10-12 13:04:26",4,cp_steel,78412,86286,20,0,,,,,,
3367453,"2023-10-12 13:04:28",4,cp_steel,3288,562,16,1,1301,452,-44,1332,814,-162
3367454,"2023-10-12 13:04:30",4,cp_steel,86285,71017,16,1,967,2003,-31,1230,524,-22
3367455,"2023-10-12 13:04:44",4,cp_steel,9434,2,29,5,,,,,,
3367456,"2023-10-12 13:04:49",4,cp_steel,70739,86287,29,5,,,,,,
3367457,"2023-10-12 13:04:50",4,cp_steel,67668,86287,16,1,1458,1411,-31,1000,750,-159
3367458,"2023-10-12 13:04:53",4,cp_steel,67668,10345,16,1,1432,1499,-31,1531,1531,-31
3367459,"2023-10-12 13:05:20",4,cp_steel,3288,562,16,1,1401,1779,-31,1288,1543,-75
3367460,"2023-10-12 13:05:27",4,cp_steel,86286,78412,29,5,,,,,,
3367461,"2023-10-12 13:05:29",4,cp_steel,71017,78412,16,1,1449,1458,-31,1054,1703,-169
3367462,"2023-10-12 13:05:29",4,cp_steel,86286,78412,21,0,,,,,,
3367463,"2023-10-12 13:05:37",4,cp_steel,10345,2,16,1,811,1356,16,855,1746,-31
3367464,"2023-10-12 13:05:38",4,cp_steel,10345,2,20,0,,,,,,
3367465,"2023-10-12 13:05:40",4,cp_steel,256,10345,16,1,693,1665,-31,797,1320,19
3367466,"2023-10-12 13:05:41",4,cp_steel,256,9434,16,1,703,1649,13,905,1098,-31
3367467,"2023-10-12 13:05:41",4,cp_steel,67668,9434,20,0,,,,,,
3367468,"2023-10-12 13:06:02",4,cp_steel,3288,67668,16,1,1257,1750,-31,971,1157,-31
3367469,"2023-10-12 13:06:28",4,cp_steel,70739,10345,29,5,,,,,,
3367470,"2023-10-12 13:06:29",4,cp_steel,256,10345,16,1,863,1867,-31,1333,1945,-3
3367471,"2023-10-12 13:06:31",4,cp_steel,78412,71017,72,0,578,137,-224,535,340,-260
3367472,"2023-10-12 13:06:34",4,cp_steel,256,81665,16,1,1115,1964,-31,1760,1634,-31
3367473,"2023-10-12 13:06:34",4,cp_steel,78412,71017,72,0,737,132,-224,579,148,-224
3367474,"2023-10-12 13:06:35",4,cp_steel,3288,78412,16,1,518,206,-223,728,119,-223
3367475,"2023-10-12 13:06:40",4,cp_steel,9434,2,20,0,,,,,,
3367476,"2023-10-12 13:06:55",4,cp_steel,27049,9434,16,1,-455,1181,-31,-1070,1031,-184
3367477,"2023-10-12 13:06:55",4,cp_steel,27049,9434,20,0,,,,,,
3367478,"2023-10-12 13:07:00",4,cp_steel,27049,71017,16,1,-202,830,-223,-37,106,-216
3367479,"2023-10-12 13:07:01",4,cp_steel,27049,71017,20,0,,,,,,
3367480,"2023-10-12 13:07:04",4,cp_steel,86286,67668,29,5,,,,,,
3367481,"2023-10-12 13:07:06",4,cp_steel,562,67668,16,1,-250,-553,-223,91,-473,-223
3367482,"2023-10-12 13:07:17",4,cp_steel,86286,67668,21,0,,,,,,
3367483,"2023-10-12 13:07:21",4,cp_steel,27049,86286,16,1,582,100,-222,19,40,-216
3367484,"2023-10-12 13:07:21",4,cp_steel,223,86286,20,0,,,,,,
3367485,"2023-10-12 13:07:21",4,cp_steel,27049,86286,20,0,,,,,,
3367486,"2023-10-12 13:07:24",4,cp_steel,27049,562,16,1,684,122,-221,76,68,-216
3367487,"2023-10-12 13:07:27",4,cp_steel,9434,27049,21,0,,,,,,
3367488,"2023-10-12 13:07:28",4,cp_steel,78412,9434,723,0,-802,920,-191,-958,546,-159
3367489,"2023-10-12 13:07:46",4,cp_steel,81665,86285,20,0,,,,,,
3367490,"2023-10-12 13:07:48",4,cp_steel,78412,86286,16,1,-1013,694,-175,-1176,417,-221
3367491,"2023-10-12 13:07:51",4,cp_steel,2,562,16,1,458,976,-415,327,730,-415
3367492,"2023-10-12 13:07:53",4,cp_steel,3288,256,16,1,-589,260,-179,-753,86,-182
3367493,"2023-10-12 13:08:06",4,cp_steel,3288,70739,16,1,-961,57,-222,-972,128,-222
3367494,"2023-10-12 13:08:07",4,cp_steel,10345,67668,21,0,,,,,,
3367495,"2023-10-12 13:08:10",4,cp_steel,3288,70739,16,1,-1039,709,-123,-25,717,-223
3367496,"2023-10-12 13:08:11",4,cp_steel,27049,86286,16,1,1083,760,-159,847,413,-159
3367497,"2023-10-12 13:08:14",4,cp_steel,78412,71017,72,0,-802,871,-192,-1075,1030,-185
3367498,"2023-10-12 13:08:29",4,cp_steel,10345,223,16,1,-4,204,-217,601,83,-221
3367499,"2023-10-12 13:08:30",4,cp_steel,10345,223,21,0,,,,,,
3367500,"2023-10-12 13:08:34",4,cp_steel,10345,27049,20,0,,,,,,
3367501,"2023-10-12 13:08:49",4,cp_steel,27049,10345,21,0,,,,,,
3367502,"2023-10-12 13:08:51",4,cp_steel,78412,9434,723,0,-932,1697,-31,-1197,1623,-31
3367503,"2023-10-12 13:08:53",4,cp_steel,67668,9434,16,1,-1144,915,-191,-1097,1608,-31
3367504,"2023-10-12 13:09:06",4,cp_steel,562,70739,72,0,72,97,-217,158,95,-224
3367505,"2023-10-12 13:09:08",4,cp_steel,71017,70739,16,1,-1,-120,-234,-14,68,-216
3367506,"2023-10-12 13:09:10",4,cp_steel,86285,562,16,1,-72,779,-223,94,33,-216
3367507,"2023-10-12 13:09:11",4,cp_steel,86285,71017,16,1,-302,665,-223,50,2,-216
3367508,"2023-10-12 13:09:12",4,cp_steel,86285,71017,20,0,,,,,,
3367509,"2023-10-12 13:09:32",4,cp_steel,86286,223,29,5,,,,,,
3367510,"2023-10-12 13:09:34",4,cp_steel,86286,223,21,0,,,,,,
3367511,"2023-10-12 13:09:49",4,cp_steel,562,78412,72,0,772,221,-224,561,122,-224
3367512,"2023-10-12 13:09:52",4,cp_steel,223,562,20,0,,,,,,
3367513,"2023-10-12 13:09:53",4,cp_steel,3288,256,16,1,-785,-705,-255,-673,26,-223
3367514,"2023-10-12 13:09:55",4,cp_steel,27049,71017,16,1,-783,-407,-223,-636,-623,-223
3367515,"2023-10-12 13:09:59",4,cp_steel,86286,223,29,5,,,,,,
3367516,"2023-10-12 13:10:00",4,cp_steel,10345,223,16,1,1038,-153,-223,521,257,-236
3367517,"2023-10-12 13:10:03",4,cp_steel,3288,67668,16,1,-1146,-1073,-255,-796,-603,-255
3367518,"2023-10-12 13:10:20",4,cp_steel,86286,86285,29,5,,,,,,
3367519,"2023-10-12 13:10:27",4,cp_steel,562,27049,16,1,-370,-526,-190,401,-329,-223
3367520,"2023-10-12 13:10:28",4,cp_steel,71017,70739,16,1,-477,-676,-223,65,-160,-153
3367521,"2023-10-12 13:10:29",4,cp_steel,78412,562,83,2,-55,703,-224,30,566,-234
3367522,"2023-10-12 13:10:29",4,cp_steel,78412,562,72,0,-55,703,-224,30,566,-234
3367523,"2023-10-12 13:10:30",4,cp_steel,78412,81665,78,2,-55,703,-224,652,92,-222
3367524,"2023-10-12 13:10:30",4,cp_steel,78412,562,72,0,-61,646,-224,24,553,-234
3367525,"2023-10-12 13:10:32",4,cp_steel,3288,78412,16,1,27,-276,-234,-64,640,-222
3367526,"2023-10-12 13:10:48",4,cp_steel,256,86286,20,0,,,,,,
3367527,"2023-10-12 13:10:50",4,cp_steel,10345,256,16,1,-179,675,-223,-512,664,-223
3367528,"2023-10-12 13:10:50",4,cp_steel,10345,256,21,0,,,,,,
3367529,"2023-10-12 13:10:51",4,cp_steel,27049,10345,16,1,-788,951,-191,-450,703,-223
3367530,"2023-10-12 13:11:09",4,cp_steel,27049,562,16,1,-466,747,-223,-66,847,-223
3367531,"2023-10-12 13:11:12",4,cp_steel,86285,71017,16,1,203,774,-223,38,-314,-145
3367532,"2023-10-12 13:11:12",4,cp_steel,2,71017,20,0,,,,,,
3367533,"2023-10-12 13:11:14",4,cp_steel,67668,3288,16,1,-185,662,-223,-133,-618,-221
3367534,"2023-10-12 13:11:14",4,cp_steel,223,3288,20,0,,,,,,
3367535,"2023-10-12 13:11:17",4,cp_steel,2,81665,20,0,,,,,,
3367536,"2023-10-12 13:11:36",4,cp_steel,78412,10345,72,0,-79,-663,-224,-316,-567,-224
3367537,"2023-10-12 13:11:37",4,cp_steel,78412,10345,83,2,-79,-663,-224,-316,-567,-224
3367538,"2023-10-12 13:11:40",4,cp_steel,27049,86286,16,1,-9,-363,-234,-677,-611,-223
3367539,"2023-10-12 13:11:41",4,cp_steel,10345,86285,16,1,-270,-519,-223,119,-644,-223
3367540,"2023-10-12 13:11:42",4,cp_steel,52846,86285,20,0,,,,,,
3367541,"2023-10-12 13:11:47",4,cp_steel,27049,9434,16,1,24,476,-234,-560,735,-223
3367542,"2023-10-12 13:11:49",4,cp_steel,78412,52846,723,0,11,-374,-234,-553,-651,-223
3367543,"2023-10-12 13:11:49",4,cp_steel,78412,10345,723,0,11,-374,-234,-293,-611,-223
3367544,"2023-10-12 13:11:51",4,cp_steel,67668,10345,16,1,-50,-527,-223,-156,-614,-221
3367545,"2023-10-12 13:11:51",4,cp_steel,67668,10345,20,0,,,,,,
3367546,"2023-10-12 13:11:55",4,cp_steel,78412,9434,72,0,-863,-613,-256,-1064,-710,-242
3367547,"2023-10-12 13:11:56",4,cp_steel,78412,9434,16,1,-921,-573,-255,-1218,-837,-188
3367548,"2023-10-12 13:11:58",4,cp_steel,78412,86286,72,0,-154,-598,-222,-13,-558,-224
3367549,"2023-10-12 13:12:01",4,cp_steel,27049,86286,16,1,-363,-724,-223,-39,-602,-223
3367550,"2023-10-12 13:12:23",4,cp_steel,71017,67668,29,5,,,,,,
3367551,"2023-10-12 13:12:25",4,cp_steel,78412,9434,723,0,-930,-722,-236,-1245,-1206,-255
3367552,"2023-10-12 13:12:42",4,cp_steel,78412,9434,72,0,-953,-671,-256,-1191,-799,-256
3367553,"2023-10-12 13:12:56",4,cp_steel,2,71017,16,1,483,952,-31,474,776,-79
3367554,"2023-10-12 13:13:00",4,cp_steel,86286,67668,29,5,,,,,,
3367555,"2023-10-12 13:13:01",4,cp_steel,3288,67668,16,1,1139,-205,-223,922,54,-223
3367556,"2023-10-12 13:13:03",4,cp_steel,86286,2,16,1,952,104,-223,1004,89,-223
3367557,"2023-10-12 13:13:04",4,cp_steel,78412,562,72,0,780,152,-224,816,76,-224
3367558,"2023-10-12 13:13:05",4,cp_steel,78412,562,16,1,716,153,-223,827,29,-223
3367559,"2023-10-12 13:13:27",4,cp_steel,81665,78412,20,0,,,,,,
3367560,"2023-10-12 13:13:29",4,cp_steel,10345,223,16,1,207,716,-149,537,114,-223
3367561,"2023-10-12 13:13:29",4,cp_steel,9434,223,21,0,,,,,,
3367562,"2023-10-12 13:13:32",4,cp_steel,10345,27049,16,1,481,583,-95,115,-648,-77
3367563,"2023-10-12 13:13:35",4,cp_steel,256,9434,16,1,-6,-300,-234,11,871,-223
3367564,"2023-10-12 13:13:53",4,cp_steel,67668,10345,16,1,-155,722,-223,472,801,-63
3367565,"2023-10-12 13:13:56",4,cp_steel,67668,81665,16,1,30,765,-223,-107,-615,-221
3367566,"2023-10-12 13:13:56",4,cp_steel,67668,81665,20,0,,,,,,
3367567,"2023-10-12 13:14:01",4,cp_steel,52846,2,16,1,-665,-505,-223,-840,270,-223
3367568,"2023-10-12 13:14:03",4,cp_steel,71017,86285,16,1,97,59,-216,-340,716,-223
3367569,"2023-10-12 13:14:03",4,cp_steel,71017,86285,21,0,,,,,,
3367570,"2023-10-12 13:14:21",4,cp_steel,71017,223,16,1,-26,46,-216,848,589,-106
3367571,"2023-10-12 13:14:22",4,cp_steel,71017,223,21,0,,,,,,
3367572,"2023-10-12 13:14:34",4,cp_steel,256,562,16,1,-230,680,-223,4,831,-223
3367573,"2023-10-12 13:14:35",4,cp_steel,562,256,16,1,4,831,-209,-249,688,-223
3367574,"2023-10-12 13:14:38",4,cp_steel,67668,10345,16,1,-214,778,-223,-1,124,-216
3367575,"2023-10-12 13:14:41",4,cp_process_final,70739,3288,20,0,,,,,,
3367576,"2023-10-12 13:14:43",4,cp_process_final,2,71017,16,1,-278,798,-223,189,55,-223
3367577,"2023-10-12 13:14:59",4,cp_process_final,78412,562,723,0,-215,788,-223,42,-19,-220
3367578,"2023-10-12 13:15:01",4,cp_process_final,86285,562,16,1,37,66,-216,150,-76,-188
3367579,"2023-10-12 13:15:04",4,cp_process_final,562,86285,16,1,150,-76,-174,36,144,-216
3367580,"2023-10-12 13:15:05",4,cp_process_final,2,10345,16,1,-192,667,-223,31,-367,-234
3367581,"2023-10-12 13:15:06",4,cp_process_final,2,10345,21,0,,,,,,
3367582,"2023-10-12 13:15:09",4,cp_process_final,67668,3288,16,1,323,743,-95,-32,-707,-223
3367583,"2023-10-12 13:15:34",4,cp_process_final,70739,10345,16,1,12,-239,-184,94,-698,-97
3367584,"2023-10-12 13:15:36",4,cp_process_final,27049,9434,16,1,293,1050,-31,132,858,-223
3367585,"2023-10-12 13:15:52",4,cp_process_final,86286,27049,29,5,,,,,,
3367586,"2023-10-12 13:15:54",4,cp_process_final,52846,27049,16,1,-140,-596,-207,558,496,-95
3367587,"2023-10-12 13:15:54",4,cp_process_final,86286,27049,21,0,,,,,,
3367588,"2023-10-12 13:15:58",4,cp_process_final,562,70739,72,0,44,85,-217,9,-33,-224
3367589,"2023-10-12 13:16:00",4,cp_process_final,562,70739,16,1,12,22,-216,30,-131,-210
3367590,"2023-10-12 13:16:01",4,cp_process_final,86286,86285,29,5,,,,,,
3367591,"2023-10-12 13:16:03",4,cp_process_final,71017,86285,16,1,6,-71,-223,-105,819,-223
3367592,"2023-10-12 13:16:23",4,cp_process_final,2,3288,16,1,312,1018,-31,14,-324,-234
3367593,"2023-10-12 13:16:25",4,cp_process_final,78412,71017,16,1,-202,713,-223,15,-36,-223
3367594,"2023-10-12 13:16:27",4,cp_process_final,78412,9434,16,1,-204,727,-223,21,-118,-170
3367595,"2023-10-12 13:19:12",4,cp_process_final,3288,10345,49,0,-137,558,693,-31,499,691
3367596,"2023-10-12 13:20:50",4,cp_process_final,52846,70739,83,2,795,1433,624,682,1096,608
3367597,"2023-10-12 13:20:58",4,cp_process_final,52846,86286,49,0,586,529,520,-771,-278,569
3367598,"2023-10-12 13:21:01",4,cp_process_final,562,223,16,1,-417,510,464,-392,559,458
3367599,"2023-10-12 13:21:01",4,cp_process_final,52846,223,72,0,-247,591,452,-392,560,473
3367600,"2023-10-12 13:21:02",4,cp_process_final,52846,71017,72,0,-666,136,576,-745,53,576
3367601,"2023-10-12 13:21:04",4,cp_process_final,9434,10345,16,1,336,-225,743,-47,-41,842
3367602,"2023-10-12 13:21:28",4,cp_process_final,52846,71017,72,0,-769,23,576,-886,53,576
3367603,"2023-10-12 13:21:31",4,cp_process_final,256,71017,16,1,-1403,-565,544,-1438,-674,544
3367604,"2023-10-12 13:21:49",4,cp_process_final,2,67668,16,1,86,-7,498,-423,-206,457
3367605,"2023-10-12 13:21:51",4,cp_process_final,256,223,16,1,-2204,-1832,702,-2127,-1450,487
3367606,"2023-10-12 13:22:07",4,cp_process_final,52846,70739,72,0,-1822,-2546,650,-1601,-2504,709
3367607,"2023-10-12 13:22:08",4,cp_process_final,52846,223,72,0,-1822,-2546,650,-1599,-2486,719
3367608,"2023-10-12 13:22:08",4,cp_process_final,52846,71017,72,0,-1822,-2546,650,-1599,-2486,719
3367609,"2023-10-12 13:22:10",4,cp_process_final,3288,70739,16,1,-729,-1397,669,-458,-1876,624
3367610,"2023-10-12 13:22:11",4,cp_process_final,52846,70739,49,0,-1543,-2253,768,-458,-1877,624
3367611,"2023-10-12 13:22:37",4,cp_process_final,2,71017,16,1,-2787,-2200,704,-3406,-2146,576
3367612,"2023-10-12 13:22:37",4,cp_process_final,52846,67668,83,2,-3953,-2164,736,-3715,-1686,571
3367613,"2023-10-12 13:22:40",4,cp_process_final,52846,27049,49,0,-4101,-916,768,-3604,-1177,581
3367614,"2023-10-12 13:22:59",4,pd_selbyen,223,562,16,1,-3008,-2422,576,-2910,-2465,576
3367615,"2023-10-12 13:23:02",4,pd_selbyen,52846,223,72,0,-3845,-1672,576,-4079,-1653,632
3367616,"2023-10-12 13:23:02",4,pd_selbyen,52846,71017,72,0,-3845,-1672,576,-4064,-1756,576
3367617,"2023-10-12 13:23:06",4,pd_selbyen,52846,223,72,0,-3558,-1315,583,-3772,-1521,576
3367618,"2023-10-12 13:23:18",4,pd_selbyen,27049,52846,16,1,-3770,-560,576,-3478,-1279,583
3367619,"2023-10-12 13:23:24",4,pd_selbyen,256,70739,16,1,-3400,-1235,576,-3638,-1473,579
3367620,"2023-10-12 13:23:28",4,pd_selbyen,256,223,16,1,-4361,-993,576,-4284,-1088,576
3367621,"2023-10-12 13:24:34",4,pd_selbyen,52846,71017,72,0,632,762,533,658,613,649
3367622,"2023-10-12 13:24:34",4,pd_selbyen,52846,71017,49,0,845,637,591,665,331,544
3367623,"2023-10-12 13:24:37",4,pd_selbyen,52846,71017,16,1,695,150,576,318,633,486
3367624,"2023-10-12 13:24:58",4,pd_selbyen,52846,70739,72,0,-680,-1577,564,-670,-1694,601
3367625,"2023-10-12 13:25:02",4,pd_selbyen,2,223,16,1,-636,-178,576,-701,-175,639
3367626,"2023-10-12 13:25:02",4,pd_selbyen,52846,223,72,0,-834,-315,551,-702,-176,707
3367627,"2023-10-12 13:25:11",4,pd_selbyen,52846,86286,72,0,-1574,-1627,704,-1490,-1421,704
3367628,"2023-10-12 13:25:12",4,pd_selbyen,52846,86286,72,0,-1476,-1571,704,-1464,-1320,704
3367629,"2023-10-12 13:25:14",4,pd_selbyen,9434,86286,16,1,-1561,-2216,775,-1448,-1144,806
3367630,"2023-10-12 13:25:19",4,pd_selbyen,256,71017,16,1,-1594,-2118,775,-1464,-2324,764
3367631,"2023-10-12 13:25:23",4,pd_selbyen,52846,70739,72,0,-1773,-2150,774,-1974,-2128,948
3367632,"2023-10-12 13:25:27",4,pd_selbyen,52846,223,83,2,-3478,-2145,576,-3982,-1705,620
3367633,"2023-10-12 13:25:46",4,pd_selbyen,223,52846,16,1,-4809,-1250,576,-3560,-1339,583
3367634,"2023-10-12 13:25:48",4,pd_selbyen,86286,9434,16,1,-3475,-1044,610,-3334,-1278,559
3367635,"2023-10-12 13:26:01",4,pd_selbyen,256,86286,16,1,-3706,-1296,576,-3399,-1328,638
3367636,"2023-10-12 13:26:05",4,pd_selbyen,86286,256,16,1,-3399,-1328,652,-3704,-1287,576
3367637,"2023-10-12 13:26:14",4,pd_selbyen,52846,70739,83,2,-1868,-2554,631,-1760,-2279,810
3367638,"2023-10-12 13:26:17",4,pd_selbyen,52846,223,83,2,-1711,-2087,775,-2515,-1978,704
3367639,"2023-10-12 13:26:17",4,pd_selbyen,71017,52846,49,0,-2496,-2151,728,-1806,-2112,768
3367640,"2023-10-12 13:26:32",4,pd_selbyen,81665,67668,16,1,-1658,-2033,810,-2170,-2243,1015
3367641,"2023-10-12 13:26:33",4,pd_selbyen,71017,52846,49,0,-2531,-1918,704,-1833,-2168,768
3367642,"2023-10-12 13:26:34",4,pd_selbyen,52846,71017,80,2,-1819,-2137,794,-2531,-1918,704
3367643,"2023-10-12 13:26:34",4,pd_selbyen,71017,2,49,0,-2433,-1906,704,-2340,-2054,650
3367644,"2023-10-12 13:26:36",4,pd_selbyen,52846,223,72,0,-2156,-1118,576,-2423,-1256,700
3367645,"2023-10-12 13:26:43",4,pd_selbyen,52846,223,83,2,-2156,-1118,576,-2423,-1256,700
3367646,"2023-10-12 13:26:44",4,pd_selbyen,52846,223,72,0,-2435,-1140,598,-2644,-1272,576
3367647,"2023-10-12 13:26:44",4,pd_selbyen,52846,223,83,2,-2435,-1140,598,-2644,-1272,576
3367648,"2023-10-12 13:26:47",4,pd_selbyen,52846,223,16,1,-2438,-1157,606,-2703,-1263,580
3367649,"2023-10-12 13:26:49",4,pd_selbyen,52846,71017,72,0,-3023,-1736,549,-3218,-1716,480
3367650,"2023-10-12 13:26:49",4,pd_selbyen,52846,86286,78,2,-3023,-1736,549,-3639,-1896,576
3367651,"2023-10-12 13:26:49",4,pd_selbyen,71017,9434,83,2,-3716,-1345,576,-3897,-2146,709
3367652,"2023-10-12 13:26:49",4,pd_selbyen,71017,2,83,2,-3716,-1345,576,-3888,-2197,704
3367653,"2023-10-12 13:26:50",4,pd_selbyen,71017,9434,49,0,-3467,-1241,583,-4121,-1844,768
3367654,"2023-10-12 13:26:53",4,pd_selbyen,223,9434,72,0,-3904,-1671,625,-4064,-1613,768
3367655,"2023-10-12 13:26:54",4,pd_selbyen,223,9434,72,0,-3948,-838,576,-3844,-702,755
3367656,"2023-10-12 13:26:59",4,pd_selbyen,256,70739,16,1,-3498,-2085,576,-3210,-1844,693
3367657,"2023-10-12 13:27:13",4,pd_selbyen,9434,86286,16,1,-3543,-1124,609,-3460,-1348,620
3367658,"2023-10-12 13:27:13",4,pd_selbyen,52846,223,80,2,-3526,-1308,583,-3907,-861,576
3367659,"2023-10-12 13:27:14",4,pd_selbyen,52846,223,72,0,-3633,-1175,576,-3794,-1002,638
3367660,"2023-10-12 13:27:21",4,pd_selbyen,52846,223,16,1,-3614,-1177,579,-3759,-897,587
3367661,"2023-10-12 13:27:22",4,pd_selbyen,52846,223,72,0,-3772,-1065,576,-3759,-898,602
3367662,"2023-10-12 13:27:24",4,pd_selbyen,52846,67668,16,1,-4535,-1192,576,-4681,-1404,576
3368296,"2023-11-19 11:07:53",4,cp_sunshine,256,86665,16,1,-3303,2962,-258,-3345,2807,-319
3368297,"2023-11-19 11:07:59",4,cp_sunshine,78412,9434,20,0,,,,,,
3368298,"2023-11-19 11:08:19",4,cp_sunshine,223,86667,49,0,-4180,2895,-192,-3914,2806,-192
3368299,"2023-11-19 11:08:21",4,cp_sunshine,83202,223,72,0,-4097,2851,-157,-4180,3105,-187
3368300,"2023-11-19 11:08:22",4,cp_sunshine,83202,78412,83,2,-3439,2618,-320,-3318,2908,-289
3368301,"2023-11-19 11:08:22",4,cp_sunshine,83202,52846,78,2,-3439,2618,-320,-3371,3205,-320
3368302,"2023-11-19 11:08:29",4,cp_sunshine,83202,2,72,0,-3555,2720,-108,-3398,2637,-64
3368303,"2023-11-19 11:08:30",4,cp_sunshine,83202,52846,72,0,-3476,2564,-64,-3365,2620,-64
3368304,"2023-11-19 11:08:30",4,cp_sunshine,83202,2,72,0,-3476,2564,-64,-3233,2464,-64
3368305,"2023-11-19 11:08:32",4,cp_sunshine,2,83202,16,1,-3006,2567,-63,-3300,2486,-63
3368306,"2023-11-19 11:08:32",4,cp_sunshine,223,86665,49,0,-4067,3592,-66,-4342,3157,0
3368307,"2023-11-19 11:08:35",4,cp_sunshine,223,86665,49,0,-4104,3622,-84,-4343,3222,0
3368308,"2023-11-19 11:08:52",4,cp_sunshine,52846,12279,16,1,-2718,1728,-63,-3172,1030,-63
3368309,"2023-11-19 11:08:57",4,cp_sunshine,52846,52296,16,1,-3411,1494,-109,-3451,1880,-175
3368310,"2023-11-19 11:09:11",4,cp_sunshine,225,2,16,1,-3437,1440,-111,-3257,1853,-136
3368311,"2023-11-19 11:10:01",4,cp_sunshine,223,86665,49,0,-3728,3279,-66,-3791,3254,-75
3368312,"2023-11-19 11:10:05",4,cp_sunshine,223,86665,49,0,-3582,4251,-8,-3262,4461,12
3368313,"2023-11-19 11:10:08",4,cp_sunshine,67668,86667,16,1,-3023,3284,-64,-3019,3213,-22
3368314,"2023-11-19 11:10:10",4,cp_sunshine,52846,52296,16,1,-3673,3009,64,-3880,2920,64
3368315,"2023-11-19 11:10:13",4,cp_sunshine,12279,256,16,1,-4101,2522,64,-3302,2760,-63
